rating,title,year
5.4,Winter Passing,2005
6.5,Eight Below,2006
2.4,Date Movie,2006
4.5,Running Scared,2006
4.5,Madea's Family Reunion,2006
3.1,Doogal,2006
2.8,Ultraviolet,2006
3.7,Just My Luck,2006
3.5,Pulse,2006
7.7,Deep Sea,2006
5.9,16 Blocks,2006
4.1,Half Light,2006
4.6,Failure to Launch,2006
6.1,Ice Age: The Meltdown,2006
4,The Big White,2005
6.5,Stromboli,1950
5,Free Zone,2005
8,The Naked Spur,1953
5.1,Ask the Dust,2006
6.8,V for Vendetta,2006
0,She's the Man,2006
7.3,Thank You for Smoking,2005
6,Find Me Guilty,2006
7.3,Inside Man,2006
7.4,Tsotsi,2005
5.5,Aquamarine,2006
6.4,Laitakaupungin valot,2006
5.3,The Hills Have Eyes,2006
4.4,The Shaggy Dog,2006
2.8,Son of the Pink Panther,1993
6.5,Unknown White Male,2005
8.2,Das Leben der Anderen,2006
8.6,Nanook of the North,1922
5.8,Alien: Resurrection,1997
5.4,Take the Lead,2006
7.5,The Devil and Daniel Johnston,2005
8.3,L'argent,1983
7.3,Mouchette,1967
0,Lucky Number Slevin,2006
7.8,Volver,2006
7,Akeelah and the Bee,2006
2.4,Larry the Cable Guy: Health Inspector,2006
3,Stay Alive,2006
3.1,Basic Instinct 2,2006
7.1,Brick,2005
5.6,Evil Aliens,2005
7.2,This Film Is Not Yet Rated,2006
5.9,ATL,2006
6.9,Slither,2006
3.1,The Benchwarmers,2006
3.8,Phat Girlz,2006
5.4,Renaissance,2006
0,Friends with Money,2006
6.4,Reefer Madness: The Movie Musical,2005
6.8,Magic,1978
5.8,Candy,2006
7.5,L'enfant,2005
4.7,Hoot,2006
4.7,Scary Movie 4,2006
6.4,Hard Candy,2005
5.9,Dead Birds,2004
7.1,A Prairie Home Companion,2006
5,The Sentinel,2006
4.5,The Wild,2006
4.5,Silent Hill,2006
5.7,Kinky Boots,2005
5.6,Tom yum goong,2005
6.6,Mission: Impossible III,2006
4.2,RV,2006
8.2,United 93,2006
4.9,Stick It,2006
8.4,Footlight Parade,1933
3.5,An American Haunting,2005
6,Down in the Valley,2005
7.2,Kakushi ken oni no tsume,2004
6.8,Over the Hedge,2006
5.4,Art School Confidential,2006
4.9,Poseidon,2006
4.8,The Da Vinci Code,2006
5.9,X-Men: The Last Stand,2006
5,The Break-Up,2006
4.7,Peaceful Warrior,2006
6.9,Cars,2006
4.6,The Lost City,2005
6.4,Vera Cruz,1954
6,The Notorious Bettie Page,2005
6.2,On a Clear Day,2005
7,The Omen,1976
6,The King,2005
5.1,Nacho Libre,2006
5,The Lake House,2006
4.8,Click,2006
7.4,The Seventh Victim,1943
6.6,The Devil Wears Prada,2006
6,Pirates of the Caribbean: Dead Man's Chest,2006
4.3,"You, Me and Dupree",2006
6.1,Clerks II,2006
4.2,Lady in the Water,2006
5.1,My Super Ex-Girlfriend,2006
2.6,See No Evil,2006
6,Marie Antoinette,2006
7.2,Who Killed the Electric Car?,2006
7.7,An Inconvenient Truth,2006
0,Hollow Man II,2006
7.6,Kekexili,2004
5.4,High School Musical,2006
5.5,Adam & Steve,2005
4.1,Stoned,2005
0,Marked Woman,1937
0,Huo Yuan Jia,2006
4.7,The Fast and the Furious: Tokyo Drift,2006
3.5,Garfield: A Tail of Two Kitties,2006
6.9,Metal: A Headbanger's Journey,2005
4.3,Waist Deep,2006
7.1,Superman Returns,2006
7.1,The Road to Guantanamo,2006
5.6,Edmond,2005
4.6,The Oh in Ohio,2006
7.7,Little Miss Sunshine,2006
6.4,Brothers of the Head,2005
0,The 300 Spartans,1962
8.6,The Fallen Idol,1948
6.7,Babel,2006
5.8,Strangers with Candy,2005
8.5,Young Mr. Lincoln,1939
7.8,Zui hao de shi guang,2005
7.4,Wordplay,2006
8.6,L'armée des ombres,1969
3.2,Little Man,2006
0,The Purple Plain,1954
5.1,End of the Spear,2005
6.8,Monster House,2006
5.6,Colour Me Kubrick: A True...ish Story,2005
6.2,Snakes on a Plane,2006
5.4,Scoop,2006
6.5,Talladega Nights: The Ballad of Ricky Bobby,2006
5.3,Night at the Museum,2006
6.7,World Trade Center,2006
6.8,Stranger Than Fiction,2006
5.6,Miami Vice,2006
4,Shadowboxer,2005
6.4,The Pursuit of Happyness,2006
6.6,Fah talai jone,2000
4.3,John Tucker Must Die,2006
6.2,The Ant Bully,2006
6.4,Mrs Palfrey at The Claremont,2005
6,Crank,2006
6.3,The Secret Life of Words,2005
0,Chaos,2005
5.4,The Night Listener,2006
4.4,Barnyard,2006
8.3,Le souffle au coeur,1971
6.8,I racconti di Canterbury,1972
4.4,Dirty Mary Crazy Larry,1974
4.5,Step Up,2006
3,Zoom,2006
6.1,"Bon Cop, Bad Cop",2006
7.6,Half Nelson,2006
7.3,La moustache,2005
4,Tideland,2005
6.9,Cabin in the Sky,1943
2.5,Material Girls,2006
5,Accepted,2006
6.9,The Illusionist,2006
0,Adventures of Don Juan,1948
8.4,The Queen,2006
7.5,36 Quai des Orfèvres,2004
5,Beerfest,2006
6,How to Eat Fried Worms,2006
6.4,Invincible,2006
5.7,Idlewild,2006
8.4,Le ballon rouge,1956
8.5,Way Out West,1937
5.5,Angel-A,2005
7.6,Green for Danger,1946
7.1,Quinceañera,2006
0,The Puffy Chair,2005
6.8,Lassie,1994
7.7,The Wicker Man,1973
3.2,Crossover,2006
4,The Quiet,2005
6.9,Sketches of Frank Gehry,2005
7.6,The Wind That Shakes the Barley,2006
7.9,Sorstalanság,2005
6,Severance,2006
6.6,Le temps qui reste,2005
6.5,Hollywoodland,2006
2.7,The Covenant,2006
7.1,The Assassination of Jesse James by the Coward Robert Ford,2007
5.7,The Last Kiss,2006
4.6,Trust the Man,2005
0,SherryBaby,2006
6.5,Idiocracy,2006
7.2,Jesus Camp,2006
3.6,La tigre e la neve,2005
5.9,The Fountain,2006
7.6,Snoopy Come Home,1972
6.6,La science des rêves,2006
4.8,The Black Dahlia,2006
6,The Wood,1999
5.1,Everyone's Hero,2006
5.6,Gridiron Gang,2006
6.1,Streamers,1983
6.3,Land of Plenty,2004
6.7,Taxidermia,2006
6.4,The Bridge,2006
8,The Private Life of Henry VIII.,1933
6.3,Apocalypto,2006
4.9,Flyboys,2006
5.8,Jackass Number Two,2006
0,All the King's Men,2006
6.5,Conversations with Other Women,2005
0,Otets Sergiy,1917
8,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006
8.6,El laberinto del fauno,2006
5.2,The Guardian,2006
5.4,Open Season,2006
4.6,School for Scoundrels,2006
8.2,The Departed,2006
3.5,The Texas Chainsaw Massacre: The Beginning,2006
4,Employee of the Month,2006
4.7,Stormbreaker,2006
5,Running with Scissors,2006
6.4,Public Enemies,2009
5.6,Ellie Parker,2005
3.4,The Grudge 2,2006
4.4,Man of the Year,2006
4,The Marine,2006
6.8,Infamous,2006
4.3,One Night with the King,2006
0,Chapaev,1934
5.8,Feast,2005
8,Offside,2006
7.4,Little Children,2006
8.4,Deliver Us from Evil,2006
4.1,Facing the Giants,2006
7.3,The Last King of Scotland,2006
6.6,The U.S. vs. John Lennon,2006
6.4,Shortbus,2006
8,Children of Men,2006
7.1,The Prestige,2006
7,Flags of Our Fathers,2006
5.7,Flicka,2006
6.6,A Guide to Recognizing Your Saints,2006
7,13 Tzameti,2005
4.2,Saw III,2006
6.7,Catch a Fire,2006
5.3,Death of a President,2006
6.5,The Beast with Five Fingers,1946
0,The Butterfly Effect 2,2006
6.7,Flushed Away,2006
6.2,Perfume: The Story of a Murderer,2006
6.1,Arabesque,1966
3.6,The Santa Clause 3: The Escape Clause,2006
2.2,Mom and Dad Save the World,1992
4.8,A Good Year,2006
0,Shut Up & Sing,2006
7.6,A Foreign Affair,1948
3.9,The Return,2006
5.8,For Your Consideration,2006
5.8,Fuck,2005
7.2,Shooting Dogs,2005
7.8,Casino Royale,2006
6.9,Happy Feet,2006
2.9,Let's Go to Prison,2006
0,Deja Vu,2006
5.6,Bobby,2006
2.9,Deck the Halls,2006
6.1,10 Items or Less,2006
0,The Holiday,2006
6.1,Snow Cake,2006
5.5,Harsh Times,2005
5.7,Fast Food Nation,2006
8,La bête humaine,1938
5.7,Tenacious D in The Pick of Destiny,2006
6.6,"OSS 117: Le Caire, nid d'espions",2006
5.3,The Nativity Story,2006
2.7,Van Wilder 2: The Rise of Taj,2006
3.8,Turistas,2006
6.3,Blood Diamond,2006
5.6,Dracula's Daughter,1936
4.5,Unaccompanied Minors,2006
6.2,Off the Black,2006
7,Charlotte's Web,2006
0,Eragon,2006
6.5,Rocky Balboa,2006
4.9,Fur: An Imaginary Portrait of Diane Arbus,2006
8.6,The Dam Busters,1955
7.1,The Painted Veil,2006
5.8,We Are Marshall,2006
0,The Plague Dogs,1982
6.1,The Good Shepherd,2006
7.2,Dreamgirls,2006
6.8,La tourneuse de pages,2006
6.3,Freedom Writers,2007
7.1,Inland Empire,2006
6.4,The History Boys,2006
7.5,Notes on a Scandal,2006
4.5,DOA: Dead or Alive,2006
6.4,Man cheng jin dai huang jin jia,2006
6.6,Den brysomme mannen,2006
5,The Good German,2006
7.3,Sweet Land,2005
8.2,Letters from Iwo Jima,2006
0,Black Christmas,2006
3,Happily N'Ever After,2007
4.1,Home of the Brave,2006
2.9,Code Name: The Cleaner,2007
4.5,Stomp the Yard,2007
6.2,Miss Potter,2006
4.5,Arthur et les Minimoys,2006
0,American Pie Presents The Naked Mile,2006
7.9,Les demoiselles de Rochefort,1967
0,David and Bathsheba,1951
7.3,Old Joy,2006
7.3,Venus,2006
0,Rosario Tijeras,2005
0,Don Camillo,1952
3.6,Primeval,2007
5.5,Alpha Dog,2006
3.8,The Hitcher,2007
0,The Dead Girl,2006
7.2,"Le testament d'Orphée, ou ne me demandez pas pourquoi!",1960
7.4,Efter brylluppet,2006
6.9,Linda Linda Linda,2005
7.2,Bridge to Terabithia,2007
7.3,Le sang d'un poète,1930
8.2,49 Up,2005
7.3,Waitress,2007
4.5,Catch and Release,2006
4.3,Smokin' Aces,2006
3.6,Blood and Chocolate,2007
2.3,Epic Movie,2007
3.7,The Messengers,2007
3.2,Because I Said So,2007
3.9,Hannibal Rising,2007
3.2,Norbit,2007
6.5,Direktøren for det hele,2006
6.4,Cocaine Cowboys,2006
5.6,Lonely Hearts,2006
8.4,Ratatouille,2007
8.1,Lola,1981
7,"Paris, je t'aime",2006
6,The Astronaut Farmer,2006
4.4,Myra Breckinridge,1970
7.2,Indigènes,2006
0,The Strange Case of Dr. Jekyll and Mr. Hyde,1968
5.1,Unknown,2006
4.3,Ghost Rider,2007
7,Breach,2007
4.8,Daddy's Little Girls,2007
6,Music and Lyrics,2007
3.5,The Number 23,2007
5,Reno 911!: Miami,2007
6.3,Black Snake Moan,2006
3.8,Gray Matters,2006
6.2,loudQUIETloud: A Film About the Pixies,2006
4.7,Factory Girl,2006
7.7,Hot Fuzz,2007
0,Shao Lin san shi liu fang,1978
3.4,Karla,2006
6.8,Nuovomondo,2006
4.2,Cats,1998
4.6,Next,2007
5.2,Breaking and Entering,2006
6.6,Amazing Grace,2006
7.6,Zodiac,2007
0,Babylon 5: The Gathering,1993
3.8,Wild Hogs,2007
0,The Westerner,1940
5.1,The Ultimate Gift,2006
6.1,300,2006
4.3,Abandon,2002
0,Julius Caesar,2002
6.9,Starter for 10,2006
5.8,The Last Mimzy,2007
6.9,Hors de prix,2006
7.7,Gwoemul,2006
6,Becoming Jane,2007
7,A Taste of Honey,1961
7.5,The Namesake,2006
0,I Think I Love My Wife,2007
6.4,The Fugitive Kind,1960
3.8,Premonition,2007
3.9,Dead Silence,2007
6.3,Reign Over Me,2007
5.5,Pride,2007
5.6,Shooter,2007
3.2,The Hills Have Eyes II,2007
5,TMNT,2007
7.2,Italianetz,2005
6.4,Jindabyne,2006
6.5,Fauteuils d'orchestre,2006
7.1,Zwartboek,2006
0,Shizukanaru kettô,1949
4.9,The Darwin Awards,2006
7.3,The Lookout,2007
6.2,Blades of Glory,2007
3.3,Are We Done Yet?,2007
7.4,Grindhouse,2007
3.5,The Reaping,2007
4.9,Firehouse Dog,2007
6.3,Meet the Robinsons,2007
5.7,Seraphim Falls,2006
0,Sunshine,2007
0,Judge Priest,1934
4.7,Copying Beethoven,2006
0,The Hoax,2006
5.2,To vlemma tou Odyssea,1995
5.6,How the Grinch Stole Christmas,2000
4.8,Goya's Ghosts,2006
3.5,Perfect Stranger,2007
6.2,Disturbia,2007
3.6,Pathfinder,2007
5.1,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007
5.6,Puccini for Beginners,2006
6.2,Yihe yuan,2006
5.8,La môme,2007
4.3,The Contract,2006
6.5,Fracture,2007
0,Big Nothing,2006
5.5,Vacancy,2007
5.3,Benny's Video,1992
5.4,In the Land of Women,2007
5.4,Mr. Bean's Holiday,2007
4.1,The Invisible,2007
0,Kickin It Old Skool,2007
3.5,The Condemned,2007
6.2,Spider-Man 3,2007
5,Lucky You,2007
0,21,1977
6.4,Year of the Dog,2007
4.4,Fast Track,2006
7.2,Papurika,2006
7.3,Red Road,2006
5.9,Dnevnoy dozor,2006
7.7,This Is England,2006
8.1,Away from Her,2006
0,Knocked Up,2007
7.7,Hairspray,2007
6.6,28 Weeks Later,2007
3.8,Georgia Rule,2007
2.6,Delta Farce,2007
0,Red Dust,2004
5.5,Shrek the Third,2007
8.3,Once,2006
5.4,Pirates of the Caribbean: At World's End,2007
6.2,Bug,2006
5.7,Mr. Brooks,2007
4.8,4: Rise of the Silver Surfer,2007
5.8,Gracie,2007
5.4,Fay Grim,2006
6.3,Saibogujiman kwenchana,2006
5.6,Eagle vs Shark,2007
2.6,88 Minutes,2007
5.4,Cashback,2006
6.4,Ocean's Thirteen,2007
6,Ils,2006
7.7,Ten Canoes,2006
0,Sonnenallee,1999
5.1,Hostel: Part II,2007
6.9,Paranoid Park,2007
6.3,Sleepy Hollow,1999
6.6,Surf's Up,2007
4.8,4: Rise of the Silver Surfer,2007
5.5,Nancy Drew,2007
6.4,Fido,2006
6.5,L'iceberg,2005
5.8,Death Proof,2007
7.5,Rescue Dawn,2006
6.3,The TV Set,2006
6.6,La doublure,2006
0,The Night of the Generals,1967
7,In Search of a Midnight Kiss,2007
8.3,Il mio viaggio in Italia,1999
8.1,The Power of Nightmares: The Rise of the Politics of Fear,2004
7.6,O Lucky Man!,1973
7.8,Sicko,2007
7,A Mighty Heart,2007
6.7,1408,2007
0,Death at a Funeral,2007
6.8,Live Free or Die Hard,2007
3.1,License to Wed,2007
4.9,Evening,2007
4.5,Evan Almighty,2007
0,Transformers,2007
2.7,Captivity,2007
6.8,Harry Potter and the Order of the Phoenix,2007
3.6,I Now Pronounce You Chuck & Larry,2007
5.2,Driving Lessons,2006
5.9,First Snow,2006
5.8,Across the Universe,2007
6.3,Broken English,2007
8,Brand Upon the Brain! A Remembrance in 12 Chapters,2006
4.9,Hot Rod,2007
6.8,Stardust,2007
2.3,Who's Your Caddy?,2007
3.5,Skinwalkers,2006
7.5,The Simpsons Movie,2007
2.1,I Know Who Killed Me,2007
5.2,No Reservations,2007
4,Underdog,2007
5.8,Charlie Bartlett,2007
4.8,El cantante,2006
7.9,The Bourne Ultimatum,2007
2.9,Bratz,2007
6.6,Mon meilleur ami,2006
6.6,You Kill Me,2007
7.6,Ne le dis à personne,2006
6.6,Ceský sen,2004
7.4,Superbad,2007
5.8,Arctic Tale,2007
6.3,Joshua,2007
6.9,Talk to Me,2007
6,Resurrecting the Champ,2007
6.5,Molière,2007
4.2,Rush Hour 3,2007
4,The Last Legion,2007
6.7,Lady Chatterley,2006
4.2,Balls of Fury,2007
5,Sydney White,2007
5.8,The Kingdom,2007
6.9,Rocket Science,2007
2.3,Daddy Day Camp,2007
4.3,The Invasion,2007
0,War,2007
0,The Nanny Diaries,2007
3.4,September Dawn,2006
4.1,Halloween,2007
4.1,Death Sentence,2007
6.8,2 Days in Paris,2007
7.7,King Kong,2005
6.9,Behind the Mask: The Rise of Leslie Vernon,2006
3.3,The Brothers Solomon,2007
0,Bordertown,2006
6,The Nines,2007
4.8,The Good Night,2007
6.1,Planet Terror,2007
7.5,3:10 to Yuma,2007
6.2,Shoot 'Em Up,2007
8.8,12 Angry Men,1957
7.3,Atonement,2007
7.8,My Winnipeg,2007
8.3,"4 luni, 3 saptamâni si 2 zile",2007
8.1,No End in Sight,2007
5.5,The Brave One,2007
7,In the Valley of Elah,2007
5.5,I Could Never Be Your Woman,2007
5,December Boys,2007
6,The Hunting Party,2007
7.6,Eastern Promises,2007
5.4,Brooklyn Rules,2007
7.4,An Unreasonable Man,2006
7.7,Fukushû suru wa ware ni ari,1979
7.9,In the Shadow of the Moon,2007
7.3,Stephanie Daley,2006
3.5,Love and Other Disasters,2006
6,Interview,2007
4.3,Resident Evil: Extinction,2007
4,Mr. Woodcock,2007
2.8,Good Luck Chuck,2007
7.5,Into the Wild,2007
4.6,The Game Plan,2007
6.6,"Se, jie",2007
5.3,Feast of Love,2007
3,Postal,2007
0,The Seeker: The Dark Is Rising,2007
4.7,The Heartbreak Kid,2007
6.2,Dan in Real Life,2007
6.5,The Darjeeling Limited,2007
5.8,We Own the Night,2007
5.1,Elizabeth: The Golden Age,2007
7.6,Michael Clayton,2007
5.1,Sleuth,2007
7.1,Lars and the Real Girl,2007
5.5,30 Days of Night,2007
5.4,Rendition,2007
6.5,Things We Lost in the Fire,2007
5.2,Reservation Road,2007
7.7,Gone Baby Gone,2007
2.7,The Comebacks,2007
7.1,The Assassination of Jesse James by the Coward Robert Ford,2007
4,10th & Wolf,2006
7,Beaufort,2007
5.9,Irina Palm,2007
5.1,I'm Reed Fish,2006
4.6,The Final Season,2007
8.2,Persepolis,2007
7.4,Control,2007
6.1,The Jane Austen Book Club,2007
6.6,The Last Winter,2006
3.8,Silk,2007
5.1,Elizabeth: The Golden Age,2007
6.5,I Want Someone to Eat Cheese With,2006
6.4,Black Sheep,2006
7.7,Auf der anderen Seite,2007
3.7,Saw IV,2007
0,My Mom's New Boyfriend,2008
7.5,For the Bible Tells Me So,2007
3,Full of It,2007
7.8,My Kid Could Paint That,2007
5.1,Tropa de Elite,2007
7,O Ano em Que Meus Pais Saíram de Férias,2006
6.2,King of California,2007
5,Martian Child,2007
7,American Gangster,2007
5.7,Bee Movie,2007
7.7,Before the Devil Knows You're Dead,2007
8.2,Le scaphandre et le papillon,2007
8.5,No Country for Old Men,2007
6.2,Be Kind Rewind,2008
5,Itty Bitty Titty Committee,2007
7,Crazy Love,2007
7.6,The Fugitive,1993
4.8,August Rush,2007
7,The Desperate Hours,1955
7.8,Du levande,2007
0,The Man from Earth,2007
3.9,Hellfighters,1968
4.8,Lions for Lambs,2007
4.2,Fred Claus,2007
6.5,Beowulf,2007
4.9,Mr. Magorium's Wonder Emporium,2007
4.8,Love in the Time of Cholera,2007
4.5,Southland Tales,2006
5.9,Kansas City Confidential,1952
4.6,Rails & Ties,2007
6.6,Darfur Now,2007
7.2,Obsluhoval jsem anglického krále,2006
0,Texas Terror,1935
7.4,La faute à Fidel!,2006
6.6,The Mist,2007
7.3,Enchanted,2007
0,Hitman,2007
5.9,This Christmas,2007
4.3,P2,2007
6.9,Om Shanti Om,2007
4.3,Awake,2007
5.6,The Golden Compass,2007
6.3,I Am Legend,2007
4.4,Alvin and the Chipmunks,2007
7.6,Futurama: Bender's Big Score,2007
5.6,Margot at the Wedding,2007
7,I'm Not There.,2007
7.4,The Savages,2007
7.3,El orfanato,2007
8.1,Juno,2007
5.4,My Blueberry Nights,2007
7.3,Starting Out in the Evening,2007
5.3,Redacted,2007
7.1,Helvetica,2007
5.1,The Bucket List,2007
6.4,The Kite Runner,2007
0,Butterfly on a Wheel,2007
5.6,The Go-Getter,2007
0,The Flock,2007
0,Wristcutters: A Love Story,2006
6.6,Vitus,2006
0,Longford,2006
0,The Big Bad Swim,2006
7.6,Sweeney Todd: The Demon Barber of Fleet Street,2007
4.7,National Treasure: Book of Secrets,2007
8.4,There Will Be Blood,2007
7,Charlie Wilson's War,2007
3.1,AVPR: Aliens vs Predator - Requiem,2007
6.6,Walk Hard: The Dewey Cox Story,2007
0,The Great Debaters,2007
5.2,Dedication,2007
0,The Water Horse,2007
0,Battlestar Galactica: Razor,2007
0,P.S. I Love You,2007
3.8,The Perfect Holiday,2007
5,27 Dresses,2008
5.7,Cassandra's Dream,2007
3.6,D-War,2007
7.9,Bikur Ha-Tizmoret,2007
7.8,[Rec],2007
2.5,In the Name of the King: A Dungeon Siege Tale,2007
5.7,Flawless,2007
6.7,Cloverfield,2008
4.4,Mad Money,2008
4.4,Cleaner,2007
6.2,He Was a Quiet Man,2007
0,The Cheyenne Social Club,1970
7.2,The Iron Horse,1924
0,3 Bad Men,1926
6.7,Toki o kakeru shôjo,2006
3.4,Sex and Breakfast,2007
2.5,One Missed Call,2008
0,First Sunday,2008
4.1,Untraceable,2008
4.8,Rambo,2008
6,How She Move,2007
1.9,Meet the Spartans,2008
4.3,The Eye,2008
2.3,Strange Wilderness,2008
3.7,Over Her Dead Body,2008
0,Im Lauf der Zeit,1976
7.2,Hellboy II: The Golden Army,2008
6,Ira & Abby,2006
7,In Bruges,2008
6.1,The Shoes of the Fisherman,1968
7.1,Sukkar banat,2007
7.3,Joe Strummer: The Future Is Unwritten,2007
4.3,The Pleasure of Your Company,2006
6.6,Teeth,2007
4.4,"Welcome Home, Roscoe Jenkins",2008
3.6,Fool's Gold,2008
0,Blue State,2007
4,Jumper,2008
6.6,It's a Free World...,2007
6.5,"Definitely, Maybe",2008
6.4,Ikimono no kiroku,1955
3.9,The Air I Breathe,2007
0,Street Thief,2006
5,Vantage Point,2008
6.6,The Spiderwick Chronicles,2008
4.8,Step Up 2: The Streets,2008
2.1,Witless Protection,2008
5.3,The Other Boleyn Girl,2008
4.5,Semi-Pro,2008
5.5,Run Fatboy Run,2007
8.3,Taxi to the Dark Side,2007
5.9,Grace Is Gone,2007
3.3,College Road Trip,2008
3.2,"10,000 BC",2008
6.7,The Bank Job,2008
5,Doomsday,2008
7,Horton Hears a Who!,2008
5.6,Funny Games U.S.,2007
7.1,Mongol,2007
7.1,War Dance,2007
3.4,The Love Guru,2008
6.1,Diary of the Dead,2007
6.5,Hallam Foe,2007
5.6,Penelope,2006
6.7,Cidade dos Homens,2007
6.1,"Romulus, My Father",2007
0,Zeitgeist,2007
7.2,Meduzot,2007
5.5,Then She Found Me,2007
7.2,Downhill Racer,1969
6.6,Miss Pettigrew Lives for a Day,2008
6.8,Snow Angels,2007
5.9,Married Life,2007
8.4,The Dark Knight,2008
7,Quiet City,2007
6.1,The Hammer,2007
4.4,Never Back Down,2008
5.3,Cheung Gong 7 hou,2008
4.5,Drillbit Taylor,2008
6.5,La misma luna,2007
4.7,Youth Without Youth,2007
5.2,21,2008
5.6,Smart People,2008
5.8,Leatherheads,2008
6.3,Stop-Loss,2008
7.4,Shine a Light,2008
5.8,La antena,2007
7.4,À l'intérieur,2007
5.7,Nim's Island,2008
5.4,The Ruins,2008
7,Forgetting Sarah Marshall,2008
4.3,Sex and Death 101,2007
3.7,Superhero Movie,2008
5.1,Street Kings,2008
7.7,The Visitor,2007
5.6,Harold & Kumar Escape from Guantanamo Bay,2008
0,99 francs,2007
5.1,Speed Racer,2008
5.3,Diminished Capacity,2008
3.9,Chapter 27,2007
6.1,The Forbidden Kingdom,2008
4.9,Where in the World Is Osama Bin Laden?,2008
4.4,The Life Before Her Eyes,2007
7.7,Happy-Go-Lucky,2008
6.4,Religulous,2008
0,Outpost,2008
6.8,Son of Rambow,2007
5.3,Super High Me,2007
6.2,The Invisible Ray,1936
6,The Killer Elite,1975
3.8,Deception,2008
6.2,Baby Mama,2008
5,Klimt,2006
2.9,Expelled: No Intelligence Allowed,2008
2.8,Prom Night,2008
6.3,Die weisse Massai,2005
4,Made of Honor,2008
6.3,Redbelt,2008
5.2,Mister Lonely,2007
4.5,Anamorph,2007
5.8,Taken,2008
6.9,Le voyage du ballon rouge,2007
6.2,The Fall,2006
0,Stargate: The Ark of Truth,2008
3.8,Bill,2007
4.6,An American Crime,2007
4.5,What Happens in Vegas,2008
5.4,Bella,2006
6.1,Der unbekannte Soldat,2006
6.3,The Chronicles of Narnia: Prince Caspian,2008
7.4,Reprise,2006
7.5,Young @ Heart,2007
4.6,"War, Inc.",2008
5.6,The Girl Next Door,2004
7.7,King Corn,2007
6.9,Indiana Jones and the Kingdom of the Crystal Skull,2008
6.4,Patti Smith: Dream of Life,2008
7.7,Lake of Fire,2006
3.8,The Oxford Murders,2008
0,Shutter,2004
5.2,The Grand,2007
5.5,Sex and the City,2008
5,The Strangers,2008
4.9,Savage Grace,2007
7.7,Bigger Stronger Faster*,2008
0,All the Boys Love Mandy Lane,2006
7.2,Kung Fu Panda,2008
6.2,What Would Jesus Buy?,2007
6.4,Recount,2008
6,Kunsten at græde i kor,2006
7.6,Where the Sidewalk Ends,1950
0,100 Rifles,1969
4.7,You Don't Mess with the Zohan,2008
5.8,The Promotion,2008
6.6,And When Did You Last See Your Father?,2007
7,Mio fratello è figlio unico,2007
6.3,Stuck,2007
5,Chaos Theory,2008
7.5,Boy A,2007
4,The Happening,2008
6.1,The Incredible Hulk,2008
6.6,Baghead,2008
4.6,The Children of Huang Shi,2008
8.4,WALL·E,2008
6.5,Wanted,2008
5.4,Hancock,2008
5.5,Get Smart,2008
6.2,Brick Lane,2007
7.4,Surfwise,2007
0,The Rape of Europa,2006
4.3,St. Trinian's,2007
7.1,Roman de gare,2007
0,Futurama: The Beast with a Billion Backs,2008
0,Archangel,2005
7.4,Sayat Nova,1968
5.2,Finding Amanda,2008
6.7,Kit Kittredge: An American Girl,2008
7.1,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2008
6.3,The Wackness,2008
7.7,Up the Yangtze,2007
0,Along Came Jones,1945
4.2,Sleepwalking,2008
7.6,Encounters at the End of the World,2007
0,Mauvais sang,1986
7.1,Standard Operating Procedure,2008
4.6,Zombie Strippers!,2008
6,Battle for Haditha,2007
7.5,Aleksandra,2007
5.6,Transylvania,2006
5.5,Mamma Mia!,2008
7.2,The Game,1997
8,Erogotoshi-tachi yori: Jinruigaku nyûmon,1966
6.9,Kabluey,2007
5.4,The Stone Angel,2007
7.7,Rogue,2007
0,Waga seishun ni kuinashi,1946
7.3,"It's the Great Pumpkin, Charlie Brown",1966
7.4,Katyn,2007
6,Journey to the Center of the Earth,2008
4.1,Meet Dave,2008
6.4,Kataude mashin gâru,2008
4.8,August Rush,2007
